HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,NO,NO,NO,NO,0,0,0,3,10907907.0,https://dnevnik.hr/vijesti/svijet/gordan-jandrokovic-putuje-u-katar-na-utaknicu-hrvatska-argentina---756159.html,Političari u kockicama: Na sraz sa Argentinom putuje Jandroković. S njim će još jedan ministar,2022-12-12
NO,0,NO,NO,NO,0,1,1,3,10943258.0,https://dnevnik.hr/vijesti/hrvatska/je-li-ivana-knoll-produkt-tajnih-sluzbi---756678.html,"Ne može bizarnije - Srbi tvrde da je Ivana Knoll produkt tajnih službi: ""Na kraju će sve ove zanosne slike biti okrenute u korist Hrvatske""",2022-12-14
1,NO,NO,NO,NO,1,0,0,3,10954906.0,https://dnevnik.hr/vijesti/hrvatska/bacic-vjeruje-da-ce-za-misiju-pomoci-ukrajini-eumam-glasati-i-vise-od-101-zastupnika---756827.html,"Bačić vjeruje u potrebne glasove za pomoć Ukrajini: ""Jesi li odlučio sam, temeljem vlastitih stavova ili je u pitanju nešto drugo?""",2022-12-15
1,1,1,1,1,1,0,0,3,10838273.0,https://dnevnik.hr/vijesti/hrvatska/strankama-iduce-godine-8-3-milijuna-eura-iz-proracuna---755393.html,"Političkim strankama idu milijuni naših eura, pogledajte tko je dobio najviše novca",2022-12-07
1,NO,NO,NO,NO,1,0,0,5,10853802.0,https://dnevnik.hr/vijesti/hrvatska/bacic-vjerujem-da-cemo-uspjeti-postici-dvotrecinsku-vecinu-za-obuku-ukrajinaca---755652.html,"HDZ se konzultira s oporbom o obuci Ukrajinaca: ""Nije bilo prijetnji i pritisaka, neugodno me iznenadila ta izjava""",2022-12-08
1,NO,NO,NO,NO,1,0,0,3,10855943.0,https://dnevnik.hr/vijesti/hrvatska/andrej-plenkovic-odgovorio-na-optuzbe-darija-zurovca---755693.html,"Plenković čitao poruke koje mu je slao zastupnik: ""Ovo je malo indiskretno, ali moram to reći...""",2022-12-08
NO,1,NO,NO,NO,1,0,0,4,10880878.0,https://dnevnik.hr/vijesti/hrvatska/grbin-zor-se-sveo-na-ideoloski-stav-gdje-treba-provoditi-nedjelju-ujutro---755969.html,"Grbin nezadovoljan: ""Zakon o radu se sveo na ideološki stav gdje treba provoditi nedjelju ujutro""",2022-12-10
1,NO,NO,NO,NO,1,0,0,3,10879085.0,https://dnevnik.hr/vijesti/hrvatska/plenkovic-s-izaslanstvom-na-mirogoju-obiljezio-23-obljetnicu-smrti-franje-tudjmana---755949.html,"HDZ obilježio obljetnicu Tuđmanove smrti pa njega i stranku usporedili s Vatrenima: ""Ovi su uspjesi na razini uspjeha naših nogometaša""",2022-12-10
NO,-1,NO,NO,0,1,0,0,4,10830012.0,https://dnevnik.hr/vijesti/hrvatska/boris-milosevic-ostavite-se-administracije-vrijeme-je-za-uklanjanje-crnog-brda---755289.html,"Milošević: ''Ostavite se administracije, vrijeme je za uklanjanje crnog brda''",2022-12-06
1,NO,NO,NO,NO,0,0,0,3,10826717.0,https://dnevnik.hr/vijesti/hrvatska/preminuo-pavao-miljavac---755206.html,Nakon nesretnog pada: U bolnici iznenada preminuo umirovljeni general Pavao Miljavac,2022-12-06
0,1,NO,NO,NO,1,1,0,5,10825931.0,https://dnevnik.hr/vijesti/hrvatska/rasprava-u-saboru-o-izmjenama-ustava-koje-se-ticu-referenduma---755185.html,Spremaju se promjene u najvažnijem dokumentu: ''Tražimo da pravo na pobačaj uđe u Ustav'',2022-12-06
1,NO,0,NO,1,1,0,0,3,10826729.0,https://dnevnik.hr/vijesti/hrvatska/sveti-nikola-na-markovu-trgu-jandrokovic-je-dobio-poseban-poklon---755207.html,VIDEO Sveti Nikola na Markovu trgu: Jandroković je dobio poseban poklon,2022-12-06
1,NO,NO,NO,NO,1,0,0,5,10843007.0,https://dnevnik.hr/vijesti/hrvatska/u-zagrebu-odrzana-sjednica-sireg-predsjednistva-hdz-a---755491.html,"Plenković nakon sjednice Predsjedništva HDZ-a: ""Više je nego izvjesno da će Hrvatska 1. siječnja biti u Schengenu""",2022-12-07
1,NO,NO,NO,NO,1,0,0,4,10795441.0,https://dnevnik.hr/vijesti/hrvatska/plenkovic-epp-mora-predvoditi-europu---754834.html,"Plenković na sastanku Europske pučke stranke: ""Najsnažnija politička grupacija mora predvoditi Europu""",2022-12-03
1,0,NO,NO,NO,1,0,0,5,10820195.0,https://dnevnik.hr/vijesti/svijet/izborno-povjerenstvo-dodiku-osporilo-kontrolni-paket-u-parlamentu-bih---755121.html,Odlučit će ždrijebom: Izborno povjerenstvo Dodiku osporilo kontrolni paket u parlamentu BiH,2022-12-05
-1,NO,0,NO,NO,1,1,1,5,10818548.0,https://dnevnik.hr/vijesti/hrvatska/pranje-novca-i-terorizam-glavne-teme-u-saboru---755003.html,Vidović Krišto i Jandroković u okršaju: ''Klevećete i lažete! Skinite imunitet pa ću vas tužiti istu sekundu!'',2022-12-05
NO,NO,NO,NO,NO,1,1,0,3,10825937.0,https://dnevnik.hr/vijesti/hrvatska/zoran-milanovic-u-dubrovniku---755186.html,"Milanović sinoć čestitao Vatrenima, danas odaje počast dubrovačkim braniteljima",2022-12-06
1,NO,NO,NO,NO,1,0,0,3,10754717.0,https://dnevnik.hr/vijesti/hrvatska/banozic-zastupnike-koji-budu-protiv-necu-zvati-rusofilima-oni-ce-sami-sebe-prozvati---754355.html,"''Nekima je sada nezgodno izaći iz svega'', poručio Banožić, a je li on spreman za ostavku?",2022-11-30
1,0,NO,0,NO,1,1,0,6,10749878.0,https://dnevnik.hr/vijesti/hrvatska/rasprava-o-sudjelovanju-pripadnika-hrvatskih-vojnika-u-misiji-eumam---754238.html,USKORO UŽIVO Buran dan u Saboru: U boju ''Putinovi jataci'' i ''HDZ-ovci na pravoj strani povijesti'',2022-11-30
NO,NO,NO,NO,1,1,1,0,6,10750912.0,https://dnevnik.hr/vijesti/hrvatska/hrvoje-zekanovic-ili-ste-za-ukrajinu-ili-ispred-vrata-objesite-simbol-z---754258.html,Zekanović poderao ''važan papir'': ''Ili ste za Ukrajinu ili ispred vrata objesite simbol Z'',2022-11-30
NO,0,NO,NO,NO,0,0,0,3,10785494.0,https://dnevnik.hr/vijesti/hrvatska/misterij-pada-drona-u-zagrebu-i-dalje-bez-odgovora---754769.html,"Misterij pada drona u Zagrebu: ""Zna se otkud je došao i pretpostavlja se tko ga je lansirao, ali...""",2022-12-02
1,0,0,0,NO,1,0,0,3,10791785.0,https://dnevnik.hr/vijesti/hrvatska/trazi-se-pet-clanova-dip-a-neka-imena-nesluzbeno-vec-u-igri---754793.html,Biraju se novi članovi Državnog izbornog povjerenstva: Pogledajte koja se imena već spominju,2022-12-03
1,1,NO,NO,NO,1,0,0,4,10724225.0,https://dnevnik.hr/vijesti/hrvatska/vlada-prihvatila-nekoliko-amandmana-na-proracun-djevojcicama-i-zenama-pomoci-ce-prijedlog-glasovac---753888.html,"Vlada prihvatila amandman SDP-ovke koji će pomoći djevojčicama i ženama, a uskoro bi trebao stići dugo čekani lijek za koronu",2022-11-28
1,0,NO,NO,NO,1,0,0,7,10742823.0,https://dnevnik.hr/vijesti/hrvatska/burna-rasprava-oko-obuke-ukrajinskih-vojnika-vidovic-napustio-odbor---754204.html,"Burna rasprava o obuci ukrajinskih vojnika, Vidović napustio Odbor te za Dnevnik Nove TV otkrio s kim (ni)je u sprezi",2022-11-29
0,1,-1,NO,-1,1,0,0,5,10740109.0,https://dnevnik.hr/vijesti/hrvatska/oporba-i-dalje-protiv-vladina-prijedloga-o-obuci-ukrajinaca---754159.html,"Most odbija raspravu, Možemo traži kompromisno rješenje: Hoće li HDZ skupiti dvotrećinsku većinu za obuku ukrajinske vojske?",2022-11-29
1,0,NO,NO,NO,1,0,0,4,10741991.0,https://dnevnik.hr/vijesti/hrvatska/saborski-odbor-za-ustav-usuglasio-tekst-nacrta-prijedloga-promjene-ustava---754194.html,Odbor za Ustav usuglasio prijedloge promjene Ustava: Velike izmjene tiču se referenduma,2022-11-29
1,1,NO,NO,NO,1,0,0,4,10735233.0,https://dnevnik.hr/vijesti/hrvatska/sabor-donosi-drzavni-proracun-za-2023---754021.html,"Sabor donosi državni proračun za iduću godinu, prije toga glasovanje o amandmana",2022-11-29
1,-1,-1,NO,NO,1,0,0,5,10662031.0,https://dnevnik.hr/vijesti/hrvatska/sabor-zakljucio-raspravu-o-proracunu-za-2023---753211.html,"Za HDZ proračun je realan, uravnotežen, održiv. Za oporbu promašen, ziheraški i lažan: U Saboru se raspravljalo do dugo u noć",2022-11-24
NO,1,NO,NO,NO,1,0,0,3,10711317.0,https://dnevnik.hr/vijesti/hrvatska/grbin-hrvatska-je-zemlja-okovana-korupcijom---753710.html,"Peđa Grbin iz Zadra uputio oštru poruku: ""Hrvatska je zemlja okovana korupcijom""",2022-11-27
1,NO,NO,NO,NO,0,0,0,3,10727475.0,https://dnevnik.hr/vijesti/hrvatska/ministar-oleg-butkovic-o-navijanju-bivse-predsjednice-kolinde-grabar-kitarovic---753956.html,"Bivša predsjednica navijanjem u nošnji postala hit, ali ministar Butković nije impresioniran? Pogledajte njegov komentar",2022-11-28
1,NO,NO,NO,NO,1,0,0,3,10727462.0,https://dnevnik.hr/vijesti/hrvatska/izjava-za-medije-nakon-predsjednistva-hdz-a---753951.html,"Plenković o obuci ukrajinskih vojnika: ""Sve drugo bi bilo čudno, neobično, krivo i nemoralno""",2022-11-28
1,1,-1,NO,NO,1,0,0,3,10729609.0,https://dnevnik.hr/vijesti/hrvatska/sabor-u-skolama-i-sklonistima-besplatne-zalihe-menstrualnih-potrepstina---753988.html,"Raukar-Gamulin nezadovoljna jer Vlada nije prihvatila njihov prijedlog: ""Ta nam je služba neophodna""",2022-11-28
NO,-1,NO,NO,NO,0,1,0,4,10649828.0,https://dnevnik.hr/vijesti/svijet/oglasio-se-viktor-orban-o-salu-s-kojim-prisvaja-rijeku-i-hrvatsko-primorje-jos-uvijek-se-ceka-reakcija-naseg-ministarstva---752942.html,"Oglasio se Viktor Orban o šalu kojim prisvaja Rijeku i Hrvatsko primorje, još uvijek se čeka reakcija našeg ministarstva",2022-11-22
NO,0,1,NO,0,1,1,0,3,10648450.0,https://dnevnik.hr/vijesti/hrvatska/sabor-o-izmjenama-zakona-o-medjunarodnoj-i-privremenoj-zastiti---752837.html,"Rasprava u Saboru: ''Od poreza na ekstraprofit ne treba bježati, ali kako će to osjetiti građani?''",2022-11-22
NO,0,1,NO,NO,1,0,0,3,10650871.0,https://dnevnik.hr/vijesti/hrvatska/hrvatski-politicari-komentirali-trebaju-li-ucenici-gledati-utakmice-u-skolama---752991.html,Trebaju li učenici gledati utakmice u školama? Doznajte što hrvatski političari misle o tome,2022-11-22
NO,NO,NO,NO,NO,1,0,0,3,10650512.0,https://dnevnik.hr/vijesti/svijet/covic-hdz-bih-je-suradnju-sa-sda-prekinuo-zbog-dubokog-nepovjerenja---752977.html,"Čović pojasnio razlog prekida koalicije sa SDA: ""Naši loši odnosi počeli su se prenositi na narode koje predstavljamo""",2022-11-22
-1,1,1,NO,NO,1,0,0,6,10668605.0,https://dnevnik.hr/vijesti/hrvatska/oporba-porucila-vladina-odluka-o-vojnoj-pomoci-ukrajini-protuustavna---753331.html,"Oporba oštrija nego ikada: ""Agresija HDZ-a na Ustav može se usporediti s agresijom Rusije na Ukrajinu""",2022-11-24
1,NO,NO,NO,NO,0,0,0,2,10635178.0,https://dnevnik.hr/vijesti/hrvatska/razotkrivanje-marin-piletic---752489.html,"Jedan od najmlađih ministara u Vladi veliki je obožavatelj knjiga: ""Nudio sam se i ministrici kulture. Nije me doživljavala""",2022-11-19
NO,1,NO,NO,NO,1,0,0,5,10634296.0,https://dnevnik.hr/vijesti/hrvatska/dnevnik-nove-tv-istrazio-zasto-se-austrija-protivi-ulasku-hrvatske-u-schengen---752483.html,"Što s krije iza austrijskog 'ne' ulasku Hrvatske u Schengen? ""Njihova politička elita je pod snažnim utjecajem poslovnih krugova""",2022-11-19
NO,NO,NO,1,0,0,1,0,4,10640264.0,https://dnevnik.hr/vijesti/hrvatska/bojan-glavasevic-i-izaslanstvo-zlb-a-odalo-pocast-zrtvama-u-vukovaru---752542.html,"Glavašević s izaslanstvom ZLB-a odao počast žrtvama u Vukovaru: ""Ovo je moj grad""",2022-11-20
NO,NO,NO,1,NO,1,0,0,5,10647678.0,https://dnevnik.hr/vijesti/hrvatska/hoce-li-vlasti-u-saboru-podrzati-prijedlog-oporbe-o-energetskoj-povelji---752781.html,Rijedak događaj na političkoj sceni: Hoće li vlast podržati prijedlog oporbe?,2022-11-21
0,NO,NO,NO,NO,1,0,0,5,10649465.0,https://dnevnik.hr/vijesti/hrvatska/predsjednik-zoran-milanovic-odbio-dati-suglasnost-za-sudjelovanje-hrvatskih-vojnika-u-misiji-eu-za-pomoc-ukrajini---752918.html,"Milanović odbio dati suglasnost za sudjelovanje hrvatskih vojnika u misiji EU za pomoć Ukrajini: ""Po kojem bi to međunarodnom ugovoru njihovI vojnivi ušli u našu zemlju?""",2022-11-22
0,NO,NO,NO,NO,1,0,0,3,10582406.0,https://dnevnik.hr/vijesti/hrvatska/milanovic-i-dalje-ima-isti-stav-vezan-uz-pomilovanje-perkovica-i-mustaca-to-je-jasno-definirano-jos-u-kampanji---751673.html,"Milanović i dalje ima isti stav o pomilovanju Perkovića i Mustača: ""To je jasno definirano još u kampanji""",2022-11-14
1,NO,NO,NO,NO,1,0,0,3,10582799.0,https://dnevnik.hr/vijesti/hrvatska/reporterka-dnevnika-nove-tv-anja-perkovic-o-predsjednistvu-hdz-a---751702.html,"Na Predsjedništvu HDZ-a proračun, obljetnica stradanja Vukovara i Škabrnje, saborski aktualac...",2022-11-14
0,0,NO,NO,NO,1,0,0,4,10586305.0,https://dnevnik.hr/vijesti/hrvatska/sluzbeno-je-pokrenut-program-obuke-ukrajinskih-vojnika-u-zemljama-clanicama-unije---751917.html,"Ministri otišli u Bruxelles, Milanović bijesan, oporba oprezna: ""Žalosno je da se dva brda ne mogu dogovoriti""",2022-11-15
-1,NO,NO,NO,NO,1,0,1,5,10589264.0,https://dnevnik.hr/vijesti/hrvatska/grbin-oporba-trazi-saslusanje-dobronica-hrvoj-sipek-i-malenice-o-ugovoru-s-mol-om---752099.html,"Grbin: ""Oporba traži saslušanje Dobronića, Hrvoj Šipek i Malenice o ugovoru s MOL-om""",2022-11-16
0,NO,NO,NO,-1,1,0,0,4,10593532.0,https://dnevnik.hr/vijesti/hrvatska/domovinski-pokret-regirao-na-polaganje-vijenca-za-srpske-zrtve---752291.html,"Stigla reakcija na dolazak Pupovca u Vukovar: ""Ovakve performanse više nećemo dopustiti""",2022-11-17
1,NO,NO,NO,NO,1,0,0,3,10545481.0,https://dnevnik.hr/vijesti/hrvatska/svecano-otvoren-nacionalni-dan-mladezi-hdz-a-nazocni-plenkovic-i-jandrokovic---750273.html,"Plenković i Jandroković poručili stranačkoj Mladeži: ""Od vas očekujemo vidljivost koja se postiže angažmanom""",2022-11-05
0,NO,NO,NO,NO,1,0,0,4,10556622.0,https://dnevnik.hr/vijesti/hrvatska/antikorupcijsko-vijece-saslusava-damira-vandjelica-i-bozu-mikusa---750675.html,"Trebao je biti HDZ-ov as iz rukava, a sada bi mogao raskrinkati Plenkovića: U Sabor stiže novi svjedok",2022-11-08
0,NO,1,NO,NO,1,0,1,6,10557021.0,https://dnevnik.hr/vijesti/hrvatska/hrvoje-zekanovic-u-pratnji-milanovica-i-mostovaca-stigao-u-sabor-spremni-su-odgovarati-na-pitanja---750703.html,Zekanović u ''pratnji'' Milanovića i mostovaca stigao u Sabor: ''Spremni su odgovarati na pitanja'',2022-11-08
-1,NO,NO,NO,NO,1,0,1,5,10575311.0,https://dnevnik.hr/vijesti/hrvatska/cacic-hdz-na-nacionalnoj-razini-pokusava-zadrzati-protuustavni-izborni-model---751389.html,"Čačić žestoko opleo po HDZ-u zbog izbornog modela: ""Kriminal umreženih partijskih državnih struktura""",2022-11-12
-1,NO,1,NO,NO,1,0,1,5,10583161.0,https://dnevnik.hr/vijesti/hrvatska/nikola-grmoja-o-aferi-ina-sto-treba-ocekivati-od-antikorupcijskog-vijeca---751726.html,Grmoja u Dnevniku Nove TV najavio novi potez nakon afere u Ini,2022-11-14
NO,1,-1,NO,-1,1,0,0,5,10540590.0,https://dnevnik.hr/vijesti/hrvatska/oporbeni-zastupnici-fortenova-je-pitanje-nacionalne-sigurnosti---749987.html,Oporba optužuje Vladu zbog kaosa u Fortenovi: Je li premijer upoznat s pitanjima od nacionalne sigurnosti?,2022-11-03
NO,1,NO,NO,1,1,0,0,3,10541302.0,https://dnevnik.hr/vijesti/hrvatska/saborski-zastupnici-umjesto-produzenog-vikenda-produzili-tjedan---750047.html,"Umjesto produženog vikenda - produženi tjedan: ""Sramota što hrvatski porezni obveznici plaćaju""",2022-11-03
1,NO,NO,NO,NO,1,0,0,5,10543367.0,https://dnevnik.hr/vijesti/hrvatska/izjave-gordana-grlica-radmana-i-dragana-covica-nakon-sastanka-u-zagrebu---750210.html,"Grlić Radman i Dragan Čović nakon sastanka: ""Možemo biti zadovoljni rezultatima izbora u BiH""",2022-11-04
NO,1,NO,NO,NO,1,0,0,3,10546431.0,https://dnevnik.hr/vijesti/hrvatska/sandra-krpan-izabrana-za-predsjednicu-foruma-zena-sdp-a---750309.html,"Izabrana nova predsjednica Foruma žena SDP-a: ""Potrebno je učiniti još mnogo toga u postizanju jednakosti""",2022-11-05
NO,1,NO,NO,1,1,0,0,5,10545913.0,https://dnevnik.hr/vijesti/hrvatska/nizu-se-reakcije-na-prodaju-udjela-u-fortenovi---750288.html,"Nižu se reakcije na prodaju udjela u Fortenovi, Hrebak: ""Možda je cilj bio izazvati nered. Takav kapital nije dobrodošao u Hrvatsku""",2022-11-05
0,NO,NO,NO,NO,1,0,0,4,10513978.0,https://dnevnik.hr/vijesti/hrvatska/trideset-godina-vro-oslobadjanje-juga-hrvatske---749296.html,"Milanović u Dubrovniku opet oštro: ""Ako nekome idem na živce - aleluja! Trebaju me mrziti, neka. Moje je da ukazujem na devijacije""",2022-10-29
-1,NO,NO,NO,NO,0,0,1,3,10517842.0,https://dnevnik.hr/vijesti/hrvatska/andrej-plenkovic-odgovorio-zoranu-milanovicu-divlji-nekulturni-primitivac-koji-vrijedja-sve-oko-sebe---749318.html,"Plenković nije ostao dužan Milanoviću: ""Divlji, nekulturni primitivac koji vrijeđa. Sve je samo ne normalan""",2022-10-29
1,1,1,-1,1,1,0,0,5,10529531.0,https://dnevnik.hr/vijesti/hrvatska/ekskluzivno-istrazivanje-dnevnika-nove-tv-sto-gradjani-misle-o-radu-nedjeljom---749433.html,Ekskluzivno istraživanje Dnevnika Nove TV: Što građani misle o radu nedjeljom?,2022-10-30
1,NO,NO,NO,NO,1,0,0,3,10531935.0,https://dnevnik.hr/vijesti/hrvatska/bozinovic-o-sukobu-navijaca-to-su-huligani-potrebna-drustvena-osuda---749562.html,"Božinović komentirao sukob navijača u Zagrebu: ""To su huligani, niti su Torcida, niti BBB""",2022-10-31
0,1,NO,NO,NO,1,0,0,5,10540779.0,https://dnevnik.hr/vijesti/hrvatska/soa-o-prodaji-udjela-u-fortenovi---750025.html,"Institucije će ispitati prodaju udjela u Fortenovi: ""Možda je to 'vrući kapital', a možda postoje neki drugi, skriveni interesi""",2022-11-03
1,NO,NO,NO,NO,1,0,0,3,10461716.0,https://dnevnik.hr/vijesti/hrvatska/odbor-za-gospodarstvo-zeli-ispitati-ministra-davora-filipovica---748880.html,"Traži se ispitivanje ministra Filipovića: ""Želimo čuti kakvi su planovi s Inom""",2022-10-26
1,NO,NO,NO,NO,1,0,0,3,10468202.0,https://dnevnik.hr/vijesti/hrvatska/ministarstvo-obrane-reagiralo-na-poruku-ureda-predsjednika---749072.html,"MORH ekspresno uzvratio: ""Kaos koji radi više od godinu dana predsjednik pokušava prikriti lažima""",2022-10-27
-1,NO,NO,NO,NO,0,0,1,6,10472937.0,https://dnevnik.hr/vijesti/hrvatska/provjereno-uskok-i-politicari-s-optuznicama---749102.html,"Političari s optužnicama: Samo je jedan stao pred kamere Provjerenog - ""Ja isto želim da se to što prije riješi, jer se puno toga špekuliralo""",2022-10-27
NO,1,NO,NO,NO,1,0,0,3,10471227.0,https://dnevnik.hr/vijesti/hrvatska/slovenija-se-oglasila-o-hrvatskom-ulasku-u-schengen---749084.html,"Slovenija se oglasila o hrvatskom ulasku u Schengen, spominje arbitražu: ""Zadatak svake vlade je zaštititi nacionalni interes""",2022-10-27
1,NO,NO,NO,NO,1,0,0,5,10522116.0,https://dnevnik.hr/vijesti/hrvatska/ekskluzivno-istrazivanje-dnevnika-nove-tv-sto-hrvati-misle-o-ratu-u-ukrajini---749353.html,Ekskluzivno istraživanje Dnevnika Nove TV: Što Hrvati misle o ratu u Ukrajini?,2022-10-29
0,-1,-1,NO,NO,1,0,1,6,10462467.0,https://dnevnik.hr/vijesti/hrvatska/oporba-sasula-kritike-na-premijerov-racun-zbog-podizanja-optuznice-protiv-bivsa-4-clana-njegove-vlade---748893.html,"Oporba bijesna, premijer ne vidi problem u optužnicama: ""Nakon jučerašnje ankete su ucviljeni""",2022-10-26
-1,1,1,NO,NO,1,1,1,7,10460542.0,https://dnevnik.hr/vijesti/hrvatska/oporba-na-nogama-optuznica-protiv-cetiri-bivsa-clana-vlade-znaci-pad-vlade---748836.html,"Oporba na nogama: ""Optužnica protiv četiri bivša člana Vlade znači pad Vlade""",2022-10-26
-1,1,1,NO,NO,0,0,1,6,10461500.0,https://dnevnik.hr/vijesti/hrvatska/reakcije-na-podizanje-optuznice-protiv-cetiri-bivsa-ministra---748878.html,"Optužnica protiv četiri bivša ministra: ""U Europi bi to značilo pad Vlade, u Plenkovićevoj Hrvatskoj nastavljamo stabilno kriminalno""",2022-10-26
1,NO,NO,NO,1,1,0,1,5,10459272.0,https://dnevnik.hr/vijesti/hrvatska/hoce-li-komentirati-optuznice-protiv-svojih-bivsih-najblizih-suradnika-premijer-plenkovic-u-posjetu-koprivnici---748796.html,"Premijer Plenković o optužnici protiv bivših ministara: ""Primio sam informaciju... Oni nisu teret Vladi""",2022-10-26
0,NO,NO,NO,NO,1,0,0,2,10423582.0,https://dnevnik.hr/vijesti/hrvatska/sabor-upis-u-zemljisne-knjige-iskljucivo-elektronicki---748037.html,"Upis u zemljišne knjige isključivo elektronički: ""Ovako će biti financijski povoljnije za građane""",2022-10-21
NO,0,1,NO,NO,1,0,0,3,10435389.0,https://dnevnik.hr/vijesti/hrvatska/razotkrivanje-miro-bulj---748200.html,"Miro Bulj otkrio zbog čega su mu zabranili sudjelovanje na Alci, ali i što zamjera Milanoviću: ""Je, malo, ajde. Ipak je on iz Sinja. Nije puno, ali...""",2022-10-22
1,NO,NO,NO,NO,1,0,1,4,10451607.0,https://dnevnik.hr/vijesti/hrvatska/bacic-o-uhicenju-zulima-nije-mi-jasno-kako-u-javnost-izadju-detalji-tajnih-istraga---748681.html,"Bačić o uhićenju Zulima: ""Kako i na koji način informacije dolaze u medije, s obzirom na tajnost izvida, meni to nije jasno""",2022-10-25
1,0,0,0,1,1,0,0,3,10452433.0,https://dnevnik.hr/vijesti/hrvatska/crobarometar-listopad-2022---748690.html,"Ina i inflacija glavne teme u listopadu, građani i dalje pesimistični: Pogledajte i koju ocjenu dobivaju predsjednik, Vlada i Sabor",2022-10-25
1,NO,NO,NO,NO,1,0,1,4,10451941.0,https://dnevnik.hr/vijesti/hrvatska/u-sredisnjici-hdz-a-u-zagrebu-odrzava-se-sjednica-sireg-predsjednistva---748677.html,"Plenković najavio novi sastanak sa sindikatima državnih i javnih službi: ""Vjerujem da ćemo pronaći rješenje""",2022-10-25
1,NO,NO,NO,NO,1,0,1,5,10416132.0,https://dnevnik.hr/vijesti/hrvatska/sest-godina-vladavine-plenkovic-drzavnik-ne-on-je-spretan-takticar-a-od-drzavnika-se-ocekuje-da-bude-strateg---747658.html,"Šesti premijerski rođendan: ""Plenković državnik? Ne, on je spretan taktičar! Jednu stvar radi zbog ega iako mu politički ne znači ništa""",2022-10-19
-1,1,NO,NO,NO,1,0,0,5,10420610.0,https://dnevnik.hr/vijesti/hrvatska/gosca-dnevnika-nova-tv-mirela-ahmetovic-iz-sdp-a---747897.html,"Ahmetović oštro: ""Nisam čula da Milanović crta mete ljudima na čelo kao što to čini Plenković. Zna se tko treba stati na loptu, ali razumijem paniku premijera""",2022-10-20
1,-1,0,NO,NO,1,1,0,5,10420806.0,https://dnevnik.hr/vijesti/hrvatska/teske-rijeci-izmedju-premijera-andreja-plenkovica-i-dijela-oporbe---747895.html,Padaju teške riječi između premijera i dijela oporbe: Ne mogu se razumjeti ni kada se međusobno prozivaju,2022-10-20
-1,NO,NO,NO,NO,1,0,1,5,10423294.0,https://dnevnik.hr/vijesti/hrvatska/provjereno-sumnjiva-dodjela-zemlje-u-andrijasevcima---747877.html,"Prvo nije dobio zemlju pa mu je naglo dodijeljena da ga se ušutka? ""Stranački sam nepodoban, a na vlasti je HDZ""",2022-10-20
1,NO,NO,NO,NO,1,0,0,4,10425196.0,https://dnevnik.hr/vijesti/hrvatska/ministar-zdravstva-vili-beros-gost-dnevnika-nove-tv---748088.html,"Beroš ekskluzivno za Dnevnik Nove TV o velikoj reformi zdravstva i (pre)dugim listama čekanja: ""To nije utrka na 100 metara""",2022-10-21
1,NO,0,NO,0,1,0,0,5,10408394.0,https://dnevnik.hr/vijesti/hrvatska/andrej-plenkovic-stize-u-sabor-ali-ne-na-antikorupcijsko-vijece-oporba-ima-plan---747417.html,Plenković: ''Država će financirati po jedan obrok dnevno u svim osnovnim školama'',2022-10-18
1,NO,NO,NO,NO,1,0,1,6,10407812.0,https://dnevnik.hr/vijesti/hrvatska/sjednica-antikorupcijskog-vijeca-tko-ce-od-bivsih-clanova-uprave-ine-doci-na-saslusanje---747406.html,"Sisačka rafinerija zatvorena kako bi Hrvatska ušla u Schengen i OECD? ""Nismo mi bili ucijenjeni, ali...""",2022-10-18
-1,NO,1,NO,NO,1,1,0,6,10415333.0,https://dnevnik.hr/vijesti/hrvatska/predsjednik-zoran-milanovic-u-splitu---747597.html,"Milanović odbrusio Plenkoviću: ""Nisam zgrožen, a on je dosljedan i dolazi kao frustrirani ćaća, dođe doma, izbeštima ženu...""",2022-10-19
1,-1,-1,NO,NO,1,0,0,5,10417098.0,https://dnevnik.hr/vijesti/hrvatska/u-hrvatskoj-se-dogodio-raskol-trebamo-li-sudjelovati-u-obuci-ukrajinskih-vojnika---747721.html,"Trebamo li sudjelovati u obuci ukrajinskih vojnika? Vojni analitičar poručuje: ""To naprosto nije točno""",2022-10-19
0,NO,NO,NO,NO,1,0,0,3,10405442.0,https://dnevnik.hr/vijesti/hrvatska/kresimir-sever-o-neradnoj-nedjelji---747391.html,"Krešimir Sever o neradnoj nedjelji: ""Zemlja koja želi graditi i razvijati turizam sigurno neće nedjeljom otvarati trgovine""",2022-10-17
-1,-1,NO,NO,NO,0,1,1,5,10401480.0,https://dnevnik.hr/vijesti/hrvatska/reformisti-o-incidentu-u-kojem-je-sudjelovao-hdz-ov-zupan-andjelko-stricak---747269.html,"Ne prestaju reakcije na snimku HDZ-ova župana: ""Primitivna i nasilnička priroda... Argument premijera? Najsramotnija izjava""",2022-10-17
1,NO,NO,0,NO,1,0,0,5,10403506.0,https://dnevnik.hr/vijesti/hrvatska/premijer-andrej-plenkovic-nakon-sjednice---747353.html,"Plenković opleo po oporbi, komentirao i neradnu nedjelju: ""Napravit ćemo određene iznimke. Ti ljudi neće smjeti dobiti otkaz""",2022-10-17
