HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
NO,NO,NO,NO,1,1,0,0,4,12208216,https://www.jutarnji.hr/vijesti/hrvatska/hoce-li-dp-na-izbore-s-hdz-om-mlinaric-to-je-vrhunski-spin-15410328,Hoće li DP na izbore s HDZ-om? Mlinarić: ‘To je vrhunski spin‘,2023-12-30
0,1,0,0,0,1,0,1,3,12207713,https://www.jutarnji.hr/vijesti/hrvatska/ovo-je-najneaktivnija-osoba-u-gradskom-vijecu-splita-za-vrijeme-sjednice-pretrazivala-krpice-na-internetu-15410252,Ovo je najneaktivnija osoba u Gradskom vijeću Splita. Za vrijeme sjednice pretraživala krpice na internetu,2023-12-30
0,NO,NO,NO,1,0,1,0,4,12207805,https://www.jutarnji.hr/vijesti/hrvatska/u-sabor-usla-nova-stranka-potpredsjednik-je-necak-sefa-ustaske-crne-legije-pismo-im-slao-dario-kordic-15410267,"U Sabor ušla nova stranka, potpredsjednik je nećak šefa ustaške Crne legije, pismo im slao Dario Kordić",2023-12-30
1,NO,0,NO,NO,1,0,0,5,12204350,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-odgovorio-milanovicevu-to-je-kao-da-za-bozic-pozelim-da-nemamo-takvog-predsjednika-15409687,Plenković odgovorio Milanovićevu: ‘To je kao da za Božić poželim da nemamo takvog predsjednika‘,2023-12-28
-1,NO,NO,NO,NO,0,1,1,5,12204535,https://www.jutarnji.hr/vijesti/hrvatska/zagreb-vise-nije-isti-tisuce-migranata-preplavilo-je-grad-ne-zelimo-hrvatsku-u-kojoj-ne-mozemo-normalno-hodati-15409750,"‘Zagreb više nije isti, tisuće migranata preplavilo je grad... Ne želimo Hrvatsku u kojoj ne možemo normalno hodati‘",2023-12-28
-1,NO,NO,NO,NO,0,1,0,6,12206662,https://www.jutarnji.hr/vijesti/hrvatska/hdz-hrvatsku-povijest-prepusta-tvrdim-desnim-nacionalistima-a-jasno-je-zasto-plenkovic-to-radi-15410120,"HDZ hrvatsku povijest prepušta tvrdim desnim nacionalistima, a jasno je zašto Plenković to radi",2023-12-29
0,NO,NO,NO,0,1,0,1,5,12205245,https://www.jutarnji.hr/vijesti/hrvatska/ide-li-teritorijalno-najveci-grad-u-hrvatskoj-na-izbore-gradonacelnik-povukao-proracun-nikome-se-ne-javlja-na-telefon-15409863,"Ide li teritorijalno najveći grad u Hrvatskoj na izbore? Gradonačelnik povukao proračun, nikome se ne javlja na telefon",2023-12-29
-1,NO,-1,NO,NO,1,0,0,5,12206123,https://www.jutarnji.hr/vijesti/hrvatska/most-s-drugog-kraja-petrinje-kritizirao-plenkovica-ovdje-se-dogada-ogromna-pljacka-15410004,Most s drugog kraja Petrinje kritizirao Plenkovića: ‘Ovdje se događa ogromna pljačka‘,2023-12-29
0,NO,-1,NO,NO,1,0,1,4,12196750,https://www.jutarnji.hr/vijesti/hrvatska/milic-kad-je-govorio-o-aferi-u-cestitci-milanovic-je-mislio-na-most-s-njima-je-blizak-15408626,"Milić: ‘Kad je govorio o aferi u čestitci, Milanović je mislio na Most, s njima je blizak‘",2023-12-24
1,NO,NO,NO,1,1,1,0,5,12198219,https://www.jutarnji.hr/vijesti/hrvatska/anketa-ipsosa-uskomesala-politicku-scenu-puhovski-tvrdi-most-bi-se-trebao-jako-zabrinuti-grmoja-se-preigrao-15408794,"Anketa Ipsosa uskomešala političku scenu, Puhovski tvrdi: ‘Most bi se trebao jako zabrinuti! Grmoja se preigrao...‘",2023-12-25
0,0,0,0,NO,1,0,0,5,12200102,https://www.jutarnji.hr/globus/politika/izbori-2024-plenkovic-ili-mozemo-sdp-ili-senzacionalni-rasplet-u-kojem-na-vlast-dolaze-most-i-jos-dvije-stranke-15409005,Izbori 2024.: Plenković ili Možemo & SDP? Ili senzacionalni rasplet u kojem na vlast dolaze Most i još dvije stranke!?,2023-12-26
1,NO,0,NO,NO,1,0,0,3,12200238,https://novac.jutarnji.hr/novac/business-outlook-2024/novi-covjek-eu-banke-silno-vazne-za-hrvatsku-pokazatelji-su-odlicni-za-preokret-zemlje-potrebne-su-dvije-stvari-15409011,"Novi čovjek EU banke silno važne za Hrvatsku: ‘Pokazatelji su odlični, za preokret zemlje potrebne su dvije stvari‘",2023-12-26
1,-1,NO,NO,NO,1,0,0,4,12202285,https://www.jutarnji.hr/vijesti/hrvatska/ministar-piletic-peda-grbin-poput-grincha-neosnovano-plasi-umirovljenike-15409322,Ministar Piletić: ‘Peđa Grbin poput Grincha neosnovano plaši umirovljenike‘,2023-12-27
1,0,-1,NO,NO,1,0,1,5,12193473,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-o-aferama-i-ucinku-u-2023-najbolji-premijer-ikad-ne-mogu-to-sdp-imam-savjet-za-njih-15408203,Plenković o aferama i učinku u 2023.: ‘Najbolji premijer ikad? Ne mogu to. SDP? Imam savjet za njih‘,2023-12-22
NO,-1,NO,NO,NO,0,0,1,4,12192993,https://www.jutarnji.hr/vijesti/hrvatska/svima-nareduje-utjecajni-sdp-ovac-trazi-sjednicu-o-utjecaju-marijane-puljak-na-rad-grada-splita-15408144,‘Svima naređuje‘: Utjecajni SDP-ovac traži sjednicu o utjecaju Marijane Puljak na rad Grada Splita,2023-12-22
-1,1,NO,NO,NO,1,0,0,6,12194417,https://www.jutarnji.hr/vijesti/hrvatska/hrvatska-je-krenula-u-smjeru-mafije-ceka-nas-ozbiljna-borba-na-izborima-ankete-ne-komentiram-ih-15408306,"‘Hrvatska je krenula u smjeru mafije, čeka nas ozbiljna borba na izborima. Ankete? Ne komentiram ih‘",2023-12-23
1,0,0,0,0,1,0,0,5,12197204,https://www.jutarnji.hr/vijesti/hrvatska/koga-hrvati-zele-za-premijera-plenkovic-vodi-daleko-iza-njega-na-drugom-mjestu-je-iznenadujuci-kandidat-15408675,"Koga Hrvati žele za premijera? Plenković vodi, daleko iza njega na drugom mjestu je iznenađujući kandidat",2023-12-24
NO,NO,NO,NO,NO,1,0,0,3,12196270,https://www.jutarnji.hr/vijesti/hrvatska/osigurajmo-hrvatima-dobar-zivot-i-posteno-drustvo-neka-blagdanske-poruke-budu-pretocene-u-stvarnost-15408567,Milanović u božićnoj čestitki napao HDZ: ‘Ta se pošast ne može prešutjeti ni u ovo blagdansko vrijeme‘,2023-12-24
1,-1,0,0,NO,1,1,1,5,12187898,https://www.jutarnji.hr/vijesti/hrvatska/sabor-izglasao-povjerenje-habijanu-sdp-ovci-napustili-sjednicu-te-izveli-neobican-performans-15407267,"Sabor izglasao povjerenje Habijanu, SDP-ovci napustili sjednicu te izveli neobičan performans",2023-12-20
1,NO,0,0,NO,1,0,1,5,12187780,https://www.jutarnji.hr/vijesti/hrvatska/saborski-odbori-podrzali-habijana-za-novog-ministra-necu-dopustiti-da-se-nedopostine-ponavljaju-15407234,Saborski odbori podržali Habijana za novog ministra: ‘Neću dopustiti da se nedopoštine ponavljaju‘,2023-12-20
-1,NO,NO,NO,NO,0,0,1,3,12189540,https://www.jutarnji.hr/vijesti/hrvatska/jadranka-kosor-o-razgolicenom-habijanu-znate-li-sto-sam-cula-da-je-rekao-zastupnicama-15407517,Jadranka Kosor o razgolićenom Habijanu: ‘Znate li što sam čula da je rekao zastupnicama?!‘,2023-12-21
-1,1,NO,NO,NO,1,1,1,6,12192433,https://www.jutarnji.hr/vijesti/hrvatska/digla-se-bura-zbog-ziga-poste-sdp-ovci-u-soku-ovo-je-i-za-hdz-previse-pa-oni-ovim-slave-referendum-zeljke-markic-15408015,"Digla se bura zbog žiga Pošte, SDP-ovci u šoku: ‘Ovo je i za HDZ previše! Pa oni ovim slave referendum Željke Markić!‘",2023-12-22
1,1,-1,-1,0,1,0,0,5,12193485,https://www.jutarnji.hr/vijesti/hrvatska/objavljena-nova-anketa-evo-tko-je-najpozitivniji-politicar-jednom-je-podrska-znacajno-porasla-unatrag-mjesec-dana-15408196,"Objavljena nova anketa, evo tko je najpozitivniji političar: Jednom je podrška značajno porasla unatrag mjesec dana...",2023-12-22
1,NO,NO,NO,NO,1,0,1,4,12186232,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-je-stavio-tocku-na-jedan-dugotrajni-i-opasan-problem-no-vladajuci-nam-presucuju-nesto-vazno-15406971,Plenković je ‘stavio točku‘ na jedan dugotrajni i opasan problem: No vladajući nam prešućuju nešto važno...,2023-12-20
1,NO,-1,NO,NO,1,0,1,5,12188453,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-oporbi-uopce-nije-cilj-pobjeda-na-izborima-reci-cu-vam-sto-oni-zapravo-zele-15407328,Plenković najavio potpore umirovljenicima pa poručio: ‘Oporbi uopće nije cilj pobjeda na izborima. Reći ću vam što oni zapravo žele...‘,2023-12-20
0,NO,-1,NO,NO,1,0,0,4,12186658,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-predstavlja-novog-ministra-habijan-se-ucinio-nebitnim-kad-je-obrisao-svoje-slobodne-fotografije-15407019,Plenković predstavlja novog ministra: ‘Habijan se učinio nebitnim kad je obrisao svoje ‘slobodne‘ fotografije‘,2023-12-20
1,-1,0,NO,NO,0,1,0,5,12188130,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-vrijedao-zastupnice-isprazni-ste-lazete-mlada-a-hiperventilira-oporba-ovo-je-kao-ck-shk-1955-15407302,"Plenković vrijeđao zastupnice: ‘Isprazni ste! Lažete! Mlada, a hiperventilira‘; Oporba: ‘Ovo je kao CK SHK 1955.‘",2023-12-20
1,NO,NO,NO,NO,1,0,0,4,12188302,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-za-sutra-najavio-novi-paket-za-umirovljenike-ukupno-cemo-u-to-uloziti-70-milijuna-eura-15407328,Plenković za sutra najavio novi paket za umirovljenike: ‘Ukupno ćemo u to uložiti 70 milijuna eura‘,2023-12-20
0,NO,NO,NO,NO,0,0,1,3,12185151,https://www.jutarnji.hr/scena/domace-zvijezde/jadranka-kosor-komentirala-razgolicenog-ministra-habijana-a-bilo-mu-je-ok-dok-je-bio-zastupnik-15406800,Jadranka Kosor komentirala razgolićenog ministra Habijana: ‘A bilo mu je OK dok je bio zastupnik...‘,2023-12-19
1,NO,0,NO,NO,1,0,0,3,12185051,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-komentirao-sastanak-anusica-i-milanovica-no-jedno-pitanje-novinara-nije-mu-sjelo-ma-sto-me-briga-15406786,"Plenković komentirao sastanak Anušića i Milanovića, no jedno pitanje novinara nije mu sjelo: ‘Ma što me briga!‘",2023-12-19
0,NO,-1,NO,NO,1,0,0,4,12186838,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-napao-plenkovica-vi-ste-jedan-korumpirani-komunisticki-gojenac-miletic-zekanovicu-seljacino-15407019,Grmoja napao Plenkovića: ‘Vi ste jedan korumpirani komunistički gojenac!‘; Miletić Zekanoviću: ‘Seljačino!‘,2023-12-20
-1,NO,NO,NO,NO,0,0,1,6,12187853,https://www.jutarnji.hr/vijesti/hrvatska/klecanje-zalac-za-dom-spremni-sve-sto-trebate-znati-o-hrvatskoj-u-2023-stane-u-ovih-pet-stvari-15407269,"Klečanje, Žalac, Za dom spremni...: Sve što trebate znati o Hrvatskoj u 2023. stane u ovih pet stvari",2023-12-20
-1,1,0,1,NO,1,0,0,5,12188226,https://www.jutarnji.hr/vijesti/hrvatska/oporba-pravila-drzavnog-oglasavanja-pogoduju-vladajucima-i-hdz-u-15407307,Oporba: ‘Pravila državnog oglašavanja pogoduju vladajućima i HDZ-u‘,2023-12-20
1,NO,NO,NO,NO,1,0,0,4,12182871,https://www.jutarnji.hr/vijesti/svijet/bio-je-i-ministar-imao-snaznu-plenkovicevu-podrsku-nista-nije-pomoglo-hrvati-ostali-bez-zastupnika-15406406,"Bio je i ministar, imao snažnu Plenkovićevu podršku, ništa nije pomoglo: Hrvati ostali bez zastupnika!",2023-12-18
NO,NO,NO,NO,1,1,0,0,3,12182847,https://www.jutarnji.hr/vijesti/hrvatska/kako-su-zapravo-zivjele-ustase-nakon-poraza-hasanbegovic-ovo-je-nacionalno-dobro-15406409,Kako su zapravo živjele ustaše nakon poraza! Hasanbegović: ‘Ovo je nacionalno dobro‘,2023-12-18
1,NO,NO,NO,NO,1,0,0,4,12182524,https://www.jutarnji.hr/vijesti/hrvatska/koalicijski-partneri-podrzali-habijana-sjajan-odlican-retoricar-prekaljeni-politicar-sposoban-15406369,"Koalicijski partneri podržali Habijana: ‘Sjajan, odličan retoričar, prekaljeni političar, sposoban...‘",2023-12-18
NO,NO,NO,NO,NO,1,0,0,2,12181441,https://www.jutarnji.hr/vijesti/hrvatska/osam-zastupnika-nijednom-nije-sudjelovalo-u-jesenskim-saborskim-raspravama-medu-njima-je-i-skoro-15406201,"Osam zastupnika nijednom nije sudjelovalo u jesenskim saborskim raspravama, među njima je i Škoro",2023-12-18
1,NO,-1,NO,NO,1,0,1,4,12182865,https://www.jutarnji.hr/vijesti/hrvatska/plenkovica-naljutili-neki-komentari-kako-to-habijanu-moze-biti-mana-a-znate-li-koliko-je-ministara-smijenio-macron-15406416,Plenkovića naljutili neki komentari: ‘Kako to Habijanu može biti mana!? A znate li koliko je ministara smijenio Macron?‘,2023-12-18
-1,1,NO,NO,NO,1,0,0,5,12177948,https://www.jutarnji.hr/vijesti/hrvatska/grbin-plenkovic-je-kukavica-i-to-velika-15405717,"Grbin: Plenković je kukavica, i to velika!",2023-12-16
-1,1,0,NO,NO,1,0,1,6,12177706,https://www.jutarnji.hr/vijesti/hrvatska/grbin-vrijeme-je-da-raspustimo-sabor-sdp-je-spreman-za-izbore-15405668,"Grbin: Vrijeme je da raspustimo Sabor, SDP je spreman za izbore",2023-12-16
NO,NO,NO,NO,1,1,0,0,4,12177854,https://www.jutarnji.hr/vijesti/hrvatska/penava-dp-o-habijanu-hdz-zelim-mu-puno-srece-zao-mi-je-da-ga-se-difamira-kroz-medije-15405697,"Penava (DP) o Habijanu (HDZ): ‘Želim mu puno sreće, žao mi je da ga se difamira kroz medije‘",2023-12-16
1,NO,-1,NO,NO,1,0,1,4,12177695,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-afera-je-umrla-habijan-potopio-aferu-15405659,"Plenković: ‘Afera je umrla, Habijan potopio aferu‘",2023-12-16
1,NO,NO,NO,NO,1,0,0,4,12178790,https://www.jutarnji.hr/vijesti/hrvatska/varazdinski-zupan-habijan-ce-biti-jako-dobar-ministar-zasluzio-je-to-ovo-je-i-priznanje-varazdinskom-hdz-u-15405820,"Varaždinski župan: ‘Habijan će biti jako dobar ministar, zaslužio je to. Ovo je i priznanje varaždinskom HDZ-u‘",2023-12-16
0,1,NO,NO,NO,0,1,0,3,12176404,https://www.jutarnji.hr/vijesti/hrvatska/kako-je-potez-lijevog-gradonacelnika-iz-makarske-oznacio-kraj-jednog-svijeta-15405462,Kako je potez lijevog gradonačelnika iz Makarske označio kraj jednog svijeta,2023-12-15
-1,NO,-1,-1,-1,1,0,0,6,12176025,https://www.jutarnji.hr/vijesti/hrvatska/oporba-zbog-habijana-oplela-po-plenkovicu-i-hdz-u-kadrovski-mu-je-bazen-u-potpunosti-presusio-15405423,Oporba zbog Habijana oplela po Plenkoviću i HDZ-u: ‘Kadrovski mu je bazen u potpunosti presušio‘,2023-12-15
1,NO,NO,NO,NO,1,0,0,3,12175425,https://www.jutarnji.hr/vijesti/hrvatska/ovaj-bi-hdz-ovac-trebao-postati-novi-ministar-evo-zasto-bi-plenkovic-mogao-izabrati-bas-njega-15405273,Ovaj bi HDZ-ovac trebao postati novi ministar: Evo zašto bi Plenković mogao izabrati baš njega,2023-12-15
NO,-1,0,NO,NO,1,0,1,4,12175933,https://www.jutarnji.hr/vijesti/hrvatska/sabor-odbio-troskotu-skinuti-imunitet-jandrokovic-najavio-izvanrednu-sjednicu-zbog-potvrde-novog-ministra-15405399,"Sabor odbio Troskotu skinuti imunitet, Jandroković najavio izvanrednu sjednicu zbog potvrde novog ministra",2023-12-15
-1,NO,1,NO,NO,0,0,1,6,12175421,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ne-zna-s-kim-je-usao-u-fajt-nepotkupljiv-sam-i-cist-raskrinkat-cu-koruptivnu-hobotnicu-15405293,‘HDZ ne zna s kim je ušao u fajt. Nepotkupljiv sam i čist. Raskrinkat ću koruptivnu hobotnicu‘,2023-12-15
0,NO,NO,NO,NO,0,0,1,5,12172879,https://www.jutarnji.hr/vijesti/hrvatska/lovrincevic-je-saznao-s-kime-radimo-i-odlucio-je-staviti-sapu-na-to-nakon-toga-upada-vlahovic-15404849,‘Lovrinčević je saznao s kime radimo i odlučio je staviti šapu na to. Nakon toga upada Vlahović...‘,2023-12-14
0,NO,1,NO,NO,0,1,1,5,12173137,https://www.jutarnji.hr/vijesti/hrvatska/ne-radim-ni-za-cije-interese-to-su-spinovi-nema-opasnije-ekipe-od-ppd-a-i-tajkuna-vujnovca-15404930,"‘Ne radim ni za čije interese, to su spinovi. Nema opasnije ekipe od PPD-a i tajkuna Vujnovca‘",2023-12-14
-1,NO,NO,NO,NO,0,0,1,5,12172709,https://www.jutarnji.hr/vijesti/hrvatska/znamo-za-te-snimke-cetiri-tjedna-odmah-mi-se-upalilo-zuto-svjetlo-tko-bi-to-normalan-uradio-15404849,"‘Znamo za te snimke četiri tjedna. Odmah mi se upalilo žuto svjetlo, tko bi to normalan uradio?‘",2023-12-14
1,NO,NO,NO,NO,1,0,0,3,12175789,https://www.jutarnji.hr/vijesti/hrvatska/ovaj-ce-hdz-ovac-postati-novi-ministar-15405273,Damir Habijan je novi ministar gospodarstva i održivog razvoja!,2023-12-15
-1,NO,NO,NO,NO,0,0,1,4,12174585,https://www.jutarnji.hr/vijesti/crna-kronika/hdz-ov-serif-trovao-zivotinje-sumnja-se-da-je-i-zapalio-hostel-sve-zbog-bivse-prijateljice-15405137,"HDZ-ov šerif trovao životinje, sumnja se da je i zapalio hostel, sve zbog bivše prijateljice!?",2023-12-15
NO,NO,-1,NO,NO,0,0,1,4,12172512,https://www.jutarnji.hr/vijesti/hrvatska/medved-o-kontaktima-s-novinarom-mreze-tv-s-gnusanjem-odbijam-svaku-sumnju-na-bilo-kakvu-korupciju-15404818,Medved o kontaktima s novinarom Mreže TV: ‘S gnušanjem odbijam svaku sumnju na bilo kakvu korupciju‘,2023-12-14
-1,1,NO,1,0,0,1,0,6,12173152,https://www.jutarnji.hr/vijesti/hrvatska/mozemo-o-aferi-mreza-trazit-cemo-sve-podatke-o-isplatama-drzavnih-tijela-prema-medijima-15404928,Možemo! o aferi Mreža: ‘Tražit ćemo sve podatke o isplatama državnih tijela prema medijima!‘,2023-12-14
-1,NO,NO,NO,NO,1,0,1,5,12173147,https://www.jutarnji.hr/vijesti/hrvatska/o-aferi-mreza-oglasio-se-i-gong-plenkovic-se-pravi-da-nije-politicki-odgovoran-e-pa-je-milijuni-se-slijevaju-15404932,"O aferi Mreža oglasio se i Gong: ‘Plenković se pravi da nije politički odgovoran, e pa je! Milijuni se slijevaju...‘",2023-12-14
1,NO,NO,NO,NO,1,0,0,3,12172702,https://www.jutarnji.hr/vijesti/zagreb/tomasevic-otkrio-kada-krece-rusenje-maksimirskog-stadiona-postignut-je-povijesni-sporazum-15404837,Tomašević otkrio kada kreće rušenje maksimirskog stadiona: ‘Postignut je povijesni sporazum!‘,2023-12-14
NO,NO,0,NO,NO,0,1,1,5,12172868,https://www.jutarnji.hr/vijesti/hrvatska/stern-objasnjava-pozadinu-maila-iz-afere-mreza-netko-od-buhe-radi-slona-evo-tko-mi-ga-je-zapravo-poslao-15404869,"Štern objašnjava pozadinu maila iz ‘afere Mreža‘: ‘Netko od buhe radi slona, evo tko mi ga je zapravo poslao‘",2023-12-14
-1,1,1,0,0,0,1,1,7,12169031,https://www.jutarnji.hr/vijesti/hrvatska/ove-sam-godine-izvukao-140-000-eura-mogu-i-iduce-barem-dok-sam-u-ministarstvu-tu-di-pada-lova-15404197,"‘Ove sam godine izvukao 140.000 eura, mogu i iduće. Barem dok sam u Ministarstvu, tu di pada lova‘",2023-12-13
-1,1,1,0,0,1,0,1,7,12169163,https://www.jutarnji.hr/vijesti/hrvatska/ove-sam-godine-izvukao-140-000-eura-mogu-i-iduce-ovdje-u-ministarstvu-pada-lova-15404197,"‘Ove sam godine izvukao 140.000 eura, mogu i iduće. Ovdje u Ministarstvu pada lova...‘",2023-12-13
-1,NO,-1,NO,-1,0,1,1,6,12170268,https://www.jutarnji.hr/vijesti/hrvatska/to-sto-plenkovic-radi-ima-cak-elemente-drzavnog-udara-most-potrckala-koja-mogu-pomagati-u-korupciji-15404476,‘To što Plenković radi ima čak elemente državnog udara. Most? Potrčkala koja mogu pomagati u korupciji‘,2023-12-13
NO,NO,1,NO,NO,0,1,0,3,12171535,https://www.jutarnji.hr/vijesti/svijet/ako-i-padne-vucic-srbija-se-nece-mijenjati-pa-hrvatima-ni-tadic-nije-dao-podatke-koje-trazimo-15404690,"Ako i padne Vučić, Srbija se neće mijenjati! Pa Hrvatima ni Tadić nije dao podatke koje tražimo...",2023-12-14
0,NO,NO,NO,NO,1,0,0,5,12171383,https://www.jutarnji.hr/vijesti/hrvatska/je-li-plenkovic-napravio-korak-nakon-kojeg-nema-povratka-evo-kada-bi-bilo-posteno-da-budu-izbori-15404677,Je li Plenković napravio korak nakon kojeg nema povratka? Evo kada bi bilo pošteno da budu izbori!,2023-12-14
NO,NO,NO,NO,1,1,0,0,2,12169359,https://www.jutarnji.hr/vijesti/hrvatska/spajic-dp-aktivirao-sest-plus-sest-i-podsjetio-odrekao-sam-se-prava-na-drzavni-stan-i-naknade-za-odvojeni-zivot-15404264,Spajić (DP) aktivirao šest plus šest i podsjetio: ‘Odrekao sam se prava na državni stan i naknade za odvojeni život‘,2023-12-13
NO,-1,NO,NO,NO,0,0,1,4,12169605,https://www.jutarnji.hr/vijesti/hrvatska/tekst-u-jutarnjem-izazvao-pomutnju-u-sdp-u-mogla-bi-pasti-i-ostavka-njeno-ponasanje-je-ludo-15404342,"Tekst u Jutarnjem izazvao pomutnju u SDP-u, mogla bi pasti i ostavka: ‘Njeno ponašanje je ludo!‘",2023-12-13
-1,NO,NO,1,NO,1,0,0,6,12169202,https://www.jutarnji.hr/vijesti/zagreb/tomasevic-objavio-video-pogledajte-kako-sef-zagrebackog-hdz-a-bezocno-laze-o-otpadu-u-zagrebu-15404230,Tomašević objavio video: ‘Pogledajte kako šef zagrebačkog HDZ-a bezočno laže o otpadu u Zagrebu‘,2023-12-13
-1,0,1,NO,NO,0,1,1,7,12169723,https://www.jutarnji.hr/vijesti/hrvatska/i-u-hdz-u-su-svjesni-kolika-je-ova-afera-pa-pogledajte-samo-kako-se-jucer-ponasao-plenkovic-a-kako-habijan-15404369,"‘I u HDZ-u su svjesni kolika je ova afera. Pa pogledajte samo kako se jučer ponašao Plenković, a kako Habijan...‘",2023-12-13
0,NO,-1,NO,NO,1,0,1,5,12169494,https://www.jutarnji.hr/vijesti/hrvatska/o-porukama-nista-nisam-znao-ali-iskreno-ne-vjerujem-da-je-moj-savjetnik-to-napravio-15404256,"‘O porukama ništa nisam znao, ali iskreno... Ne vjerujem da je moj savjetnik to napravio‘",2023-12-13
-1,1,0,NO,NO,1,0,1,6,12169353,https://www.jutarnji.hr/vijesti/hrvatska/grbin-pozvao-na-raspustanje-sabora-hdz-i-zekanovic-ga-napali-ti-si-otimac-imovine-15404260,"Grbin pozvao na raspuštanje Sabora, HDZ i Zekanović ga napali: ‘Ti si otimač imovine!‘",2023-12-13
-1,NO,-1,NO,1,0,0,1,7,12169903,https://www.jutarnji.hr/vijesti/hrvatska/lider-domovinskog-pokreta-novcem-iz-afere-mreza-placane-su-kampanje-mosta-i-hdz-a-15404405,Lider Domovinskog pokreta: ‘Novcem iz afere Mreža plaćane su kampanje Mosta i HDZ-a‘,2023-12-13
-1,NO,-1,NO,NO,0,0,1,7,12171170,https://www.jutarnji.hr/vijesti/hrvatska/novinar-koji-je-razotkrio-aferu-mreza-tesko-optuzio-jos-jednog-ministra-trebale-bi-se-i-ozbiljnije-stvari-dogoditi-15404594,Novinar koji je razotkrio aferu ‘Mreža‘ teško optužio još jednog ministra: ‘Trebale bi se i ozbiljnije stvari dogoditi...‘,2023-12-13
-1,1,-1,0,0,0,0,1,7,12169795,https://www.jutarnji.hr/vijesti/hrvatska/objavljene-nove-snimke-ove-sam-godine-izvukao-140-000-eura-mogu-i-iduce-ovdje-u-ministarstvu-pada-lova-15404197,"Objavljene nove snimke: ‘Ove sam godine izvukao 140.000 eura, mogu i iduće. Ovdje u Ministarstvu pada lova...‘",2023-12-13
1,NO,NO,NO,NO,1,0,1,5,12169917,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-bili-smo-sokirani-odbacujem-sve-lazne-oporbene-teze-u-ovoj-aferi-nema-hdz-a-15404377,"Plenković: ‘Bili smo šokirani. Odbacujem sve lažne oporbene teze, u ovoj aferi nema HDZ-a!‘",2023-12-13
1,NO,NO,NO,NO,0,0,1,5,12167867,https://www.jutarnji.hr/vijesti/hrvatska/on-je-space-shuttle-agilan-pristojan-ima-sportsku-drskost-za-velike-utakmice-15404054,"‘On je space shuttle, agilan, pristojan... Ima sportsku drskost za velike utakmice‘",2023-12-12
-1,NO,-1,NO,1,1,0,1,6,12168129,https://www.jutarnji.hr/vijesti/hrvatska/ovo-je-nenormalno-most-suraduje-s-ljudima-koji-su-ukrali-milijardu-kuna-pogledajte-samo-ta-imena-15404081,"‘Ovo je nenormalno, Most surađuje s ljudima koji su ukrali milijardu kuna! Pogledajte samo ta imena...‘",2023-12-12
-1,1,-1,0,0,1,0,1,7,12170081,https://www.jutarnji.hr/vijesti/hrvatska/bacic-objavio-tko-ce-zamijeniti-davora-filipovica-15404197,Bačić objavio tko će zamijeniti Davora Filipovića,2023-12-13
-1,NO,-1,NO,NO,0,0,1,5,12169908,https://www.jutarnji.hr/vijesti/hrvatska/damir-habijan-nijedan-od-tri-aktera-nije-iz-hdz-a-ovo-je-bio-napad-na-vladu-i-plenkovica-15404381,Damir Habijan: ‘Nijedan od tri aktera nije iz HDZ-a. Ovo je bio napad na Vladu i Plenkovića‘,2023-12-13
-1,NO,-1,NO,NO,1,0,1,6,12169621,https://www.jutarnji.hr/vijesti/hrvatska/filipovic-o-porukama-nista-nisam-znao-ali-iskreno-ne-vjerujem-da-je-moj-savjetnik-to-napravio-15404256,"Filipović: ‘O porukama ništa nisam znao, ali iskreno... Ne vjerujem da je moj savjetnik to napravio‘",2023-12-13
1,NO,-1,NO,NO,0,0,1,6,12167752,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-smijenio-ministra-filipovica-nizu-se-reakcije-premijer-napada-most-15403989,"Plenković smijenio ministra Filipovića, nižu se reakcije, premijer napada Most!",2023-12-12
0,NO,-1,NO,NO,0,0,1,6,12167758,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-jasno-se-vidi-sprega-tog-gospodina-medija-i-mosta-ovako-nesto-nikad-nisam-vidio-15404015,"Plenković: ‘Jasno se vidi sprega tog gospodina, medija i Mosta. Ovako nešto nikad nisam vidio‘",2023-12-12
-1,NO,NO,NO,NO,1,0,1,5,12168510,https://www.jutarnji.hr/vijesti/hrvatska/samo-tri-plenkoviceva-ministra-prezivjela-su-sve-rekonstrukcije-afere-skandale-15404125,"Samo tri Plenkovićeva ministra preživjela su sve rekonstrukcije, afere, skandale...",2023-12-12
