HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,1,0,0,0,1,0,0,3,11376599,https://www.vecernji.hr/vijesti/croelecto-hdz-u-porastao-rejting-sdp-i-dalje-zaostaje-vise-od-deset-postotnih-bodova-1653811,"CroElecto: HDZ-u porastao rejting, SDP i dalje zaostaje više od deset postotnih bodova",2023-02-01
-1,1,NO,NO,0,1,1,1,7,11376459,https://www.vecernji.hr/vijesti/grbin-ova-je-afera-pokazala-do-koje-je-mjere-hrvatska-okovana-korupcijom-1653793,Grbin: 'Ova je afera pokazala do koje je mjere Hrvatska okovana korupcijom',2023-02-01
0,NO,-1,NO,NO,1,0,0,5,11377692,https://www.vecernji.hr/vijesti/habijan-novac-ce-mol-u-biti-isplacen-osigurana-su-sredstva-grmoja-nemam-povjerenja-u-ovu-vladu-1653922,"Habijan: Novac će MOL-u biti isplaćen, osigurana su sredstva; Grmoja: Nemam povjerenja u ovu Vladu",2023-02-01
-1,NO,NO,NO,1,1,0,0,4,11376478,https://www.vecernji.hr/vijesti/i-dp-pozvao-zadarskog-gradonacelnika-i-oporbu-da-istodobno-daju-ostavke-1653779,I DP pozvao zadarskog gradonačelnika i oporbu da istodobno daju ostavke,2023-02-01
0,0,0,0,0,0,1,0,2,11372839,https://www.vecernji.hr/vijesti/ideoloski-moratorij-supruznika-raspudic-1653118,Ideološki moratorij supružnika Raspudić,2023-01-31
0,NO,NO,NO,NO,1,0,0,4,11374869,https://www.vecernji.hr/vijesti/nece-biti-udara-na-plenkovica-iz-hdz-a-situacija-nikad-neugodnija-u-stranci-zavladao-veliki-oprez-1653596,Neće biti udara na Plenkovića. U stranci zavladao veliki oprez: 'Nikad neugodnija situacija',2023-01-31
-1,1,1,NO,1,1,0,1,7,11373661,https://www.vecernji.hr/vijesti/oporba-ide-s-opozivom-plenkovica-informacije-koje-su-izasle-u-medjima-su-zastrasujuce-1653475,Oporba će tražiti opoziv Plenkovića: 'Informacije koje su izašle u medjima su zastrašujuće',2023-01-31
1,NO,NO,NO,NO,1,0,0,3,11374510,https://www.vecernji.hr/vijesti/plenkovic-o-aferi-transkripti-ovakve-servirane-informacije-nama-su-bile-poznate-vec-mjesecima-1653566,Plenković o 'aferi transkripti': Ovakve servirane informacije nama su bile poznate već mjesecima,2023-01-31
1,NO,NO,NO,NO,1,0,1,4,11374304,https://www.vecernji.hr/vijesti/plenkovic-o-inicijalu-i-slucaju-hrvatske-sume-sve-skupa-je-jedno-veliko-nista-vecina-je-stabilna-1653548,"Plenković o inicijalu i slučaju Hrvatske šume: Sve skupa je jedno veliko ništa, većina je stabilna",2023-01-31
NO,NO,1,NO,NO,1,0,0,3,11373016,https://www.vecernji.hr/vijesti/danas-sjednica-antikorupcijskog-vijeca-dolazi-glavna-drzavna-odvjetnica-zlata-hrvoj-sipek-1653373,"Danas sjednica Antikorupcijskog vijeća, dolazi glavna državna odvjetnica Zlata Hrvoj Šipek",2023-01-31
NO,NO,1,NO,NO,1,0,0,3,11373341,https://www.vecernji.hr/vijesti/danas-sjednica-antikorupcijskog-vijeca-pozvani-plenkovic-i-milanovic-1653373,"Danas sjednica Antikorupcijskog vijeća, pozvani Plenković i Milanović",2023-01-31
1,-1,NO,NO,NO,1,0,0,5,11374419,https://www.vecernji.hr/vijesti/dukic-hdz-zadrani-nisu-znali-da-ricard-i-enio-nisu-isto-uz-mestrovica-sve-propada-1653554,"Dukić (HDZ): 'Zadrani nisu znali da Ričard i Enio nisu isto, uz Meštrovića sve propada'",2023-01-31
1,-1,NO,NO,NO,1,0,0,4,11373389,https://www.vecernji.hr/vijesti/hdz-odbio-zahtjev-ricarda-za-nove-izbore-za-gradonacelnika-zadra-a-za-gv-nemaju-nista-protiv-1653438,"HDZ odbio zahtjev Ričarda za nove izbore za gradonačelnika Zadra, a za GV nemaju ništa protiv",2023-01-31
-1,0,1,0,0,0,1,1,5,11374310,https://www.vecernji.hr/vijesti/hdz-se-zestoku-obrusio-na-grmoju-u-sibeniku-se-naslikavao-kod-cetverostrukog-ubojice-1653543,HDZ se žestoku obrušio na Grmoju: U Šibeniku se naslikavao kod četverostrukog ubojice...,2023-01-31
NO,NO,NO,NO,NO,0,0,0,2,11371495,https://www.vecernji.hr/vijesti/strah-je-u-politici-dobio-neviden-zamah-plenkoviceva-smjena-natase-tramisak-to-potvrduje-1652619,"Strah je u politici dobio neviđen zamah, Plenkovićeva smjena Nataše Tramišak to potvrđuje",2023-01-30
-1,-1,NO,NO,NO,0,0,1,5,11371873,https://www.vecernji.hr/vijesti/zadar-ide-u-izbore-ricard-pozvao-gradonacelnika-da-podnese-ostavku-i-on-nudi-svoju-1653263,"Zadar ide u izbore? Ričard pozvao gradonačelnika da podnese ostavku, i on nudi svoju",2023-01-30
1,NO,NO,NO,NO,1,0,0,5,11371603,https://www.vecernji.hr/vijesti/zajednica-utemeljitelja-hdz-a-osudila-milanoviceve-izjave-ocito-je-da-zeliti-skratiti-rat-pod-1653237,Zajednica utemeljitelja HDZ-a osudila Milanovićeve izjave: 'Očito je da želiti skratiti rat podilaženjem',2023-01-30
-1,NO,NO,NO,NO,0,0,1,5,11375104,https://www.vecernji.hr/vijesti/plenkovic-je-trebao-odmah-reagirati-kad-je-buknula-afera-ap-a-ne-pustati-da-ga-drugi-brane-1653631,"'Plenković je trebao odmah reagirati kad je buknula afera 'AP', a ne puštati da ga drugi brane'",2023-01-31
-1,NO,NO,NO,NO,1,0,1,6,11374236,https://www.vecernji.hr/vijesti/analiticari-ova-afera-moze-biti-drugacija-i-najopasnija-za-plenkovica-1653532,Analitičari: 'Ova afera može biti drugačija i najopasnija za Plenkovića',2023-01-31
NO,NO,1,NO,NO,1,0,0,4,11372112,https://www.vecernji.hr/vijesti/most-predstavio-konture-svog-programa-veleposlanstvo-u-silicijskoj-dolini-i-umrezeni-opg-ovi-1653292,Most predstavio konture svog programa: 'Veleposlanstvo' u Silicijskoj dolini i umreženi OPG-ovi,2023-01-30
1,NO,NO,NO,NO,1,0,0,4,11371612,https://www.vecernji.hr/vijesti/nakon-sjednice-ocekuju-se-izjave-premijera-plenkovica-1653238,Nakon sjednice očekuju se izjave premijera Plenkovića,2023-01-30
1,NO,NO,NO,NO,1,0,0,4,11371364,https://www.vecernji.hr/vijesti/plenkovic-i-covic-izbor-kristo-vide-kao-prigodu-za-razvoj-bilateralnih-odnosa-hrvatske-i-bih-1653199,Plenković i Čović izbor Krišto vide kao prigodu za razvoj bilateralnih odnosa Hrvatske i BiH,2023-01-30
1,-1,-1,NO,NO,1,0,0,5,11371950,https://www.vecernji.hr/vijesti/plenkovic-o-milanovicu-sad-je-zvijezda-ne-samo-u-ruskim-nego-i-u-srpskim-medijima-1653284,"Plenković o Milanoviću: Sad je zvijezda ne samo u ruskim, nego i u srpskim medijima",2023-01-30
0,NO,NO,NO,NO,1,0,0,4,11371955,https://www.vecernji.hr/vijesti/schmidt-pred-pred-britanskim-parlamentom-kritizirao-milanovica-mijesao-se-unutarnja-pitanja-bih-1653276,Schmidt pred britanskim parlamentom kritizirao Milanovića: 'Miješao se u unutarnja pitanja BiH',2023-01-30
0,NO,0,NO,NO,1,0,0,2,11367368,https://www.vecernji.hr/vijesti/saborski-zastupnici-jednom-mjesecno-okupljaju-se-na-molitvenom-dorucku-dode-i-svecenik-1652750,Saborski zastupnici jednom mjesečno okupljaju se na molitvenom doručku. Dođe i svećenik,2023-01-28
NO,NO,NO,NO,NO,0,0,0,2,11366173,https://www.vecernji.hr/vijesti/tko-su-diletanti-lopovi-i-kampanjci-u-hrvatskom-saboru-1652642,"Tko su diletanti, lopovi i kampanjci u Hrvatskom saboru?",2023-01-28
NO,NO,NO,NO,NO,0,0,0,2,11366818,https://www.vecernji.hr/vijesti/simunac-premijer-mi-je-rekao-da-sam-prvi-koji-vladi-nesto-nudi-a-ne-trazi-1652755,"Šimunac: Premijer mi je rekao da sam prvi koji Vladi nešto nudi, a ne traži",2023-01-28
0,NO,NO,NO,NO,1,0,0,3,11369467,https://www.vecernji.hr/vijesti/puljak-opasnim-idejama-za-bolju-hrvatsku-ide-na-hdz-1653001,Puljak 'opasnim idejama' za bolju Hrvatsku ide na HDZ,2023-01-29
-1,NO,NO,NO,NO,0,0,1,5,11370704,https://www.vecernji.hr/vijesti/milanovic-o-ap-u-ako-nije-ante-pavelic-onda-je-andrej-plenkovic-1653122,"Milanović o AP-u: 'Ako nije Ante Pavelić, onda je Andrej Plenković'",2023-01-30
1,NO,NO,NO,NO,0,1,1,4,11367249,https://www.vecernji.hr/vijesti/analiticar-bagic-oporba-opet-unista-spominjanje-ap-a-je-posve-benigno-1652796,"Analitičar Bagić: Oporba opet 'uništa', spominjanje AP-a je posve benigno",2023-01-28
-1,1,1,NO,NO,1,0,1,6,11366729,https://www.vecernji.hr/vijesti/grbin-jasna-je-plenkoviceva-uloga-u-aferi-softver-treba-na-obavijesni-razgovor-1652752,"Grbin: Jasna je Plenkovićeva uloga u aferi Softver, treba na obavijesni razgovor",2023-01-28
NO,-1,NO,NO,NO,0,0,0,3,11367392,https://www.vecernji.hr/vijesti/hrebak-cesce-u-saboru-podacima-o-broju-dolazaka-uzvratio-zastupnicama-1652806,Hrebak češće u Saboru: Podacima o broju dolazaka uzvratio zastupnicama,2023-01-28
0,NO,NO,NO,NO,1,0,0,3,11367194,https://www.vecernji.hr/vijesti/iz-vlade-o-spominjanju-ap-u-prepisici-rimac-i-zalac-ni-premijer-ni-taj-sastanak-nisu-utjecali-na-odluke-o-softeru-1652792,"Iz Vlade o spominjanju ""AP"" u prepisici Rimac i Žalac: Ni premijer ni taj sastanak nisu utjecali na odluke o softeru",2023-01-28
1,NO,NO,NO,NO,0,0,0,2,11366162,https://www.vecernji.hr/showbiz/gordan-jandrokovic-na-premijeru-u-zagrebackom-hnk-stigao-s-lijepom-kceri-klarom-1652663,Rijetko je u javnosti: Gordan Jandroković na premijeru u zagrebačkom HNK stigao s kćeri Klarom,2023-01-28
NO,NO,NO,NO,NO,1,0,0,3,11363808,https://www.vecernji.hr/vijesti/grmoja-otkrio-izmedu-koga-ce-se-birati-mostov-kandidat-za-premijera-1652514,Grmoja otkrio između koga će se birati Mostov kandidat za premijera,2023-01-27
NO,-1,NO,NO,NO,0,0,1,3,11361618,https://www.vecernji.hr/vijesti/hrebak-ostro-sokiran-sam-da-dvije-saborske-zastupnice-ispadaju-totalne-diletantice-1652398,Hrebak oštro: Šokiran sam da dvije saborske zastupnice ispadaju totalne diletantice,2023-01-27
1,NO,NO,NO,NO,1,0,0,5,11364963,https://www.vecernji.hr/vijesti/plenkovic-maric-bi-trebao-rijesiti-problem-duga-a-butkovic-dozvolu-za-cestu-imotski-zagvozd-1652625,Plenković Imoćanima najavio rješavanje brze ceste Imotski-Zagvozd,2023-01-27
-1,-1,NO,NO,NO,1,0,0,5,11364155,https://www.vecernji.hr/vijesti/zastupnice-uzvratile-hrebaku-dolazi-samo-petkom-kada-plenkovicu-treba-glasacka-vecina-1652545,Zastupnice uzvratile Hrebaku: Dolazi samo petkom kada Plenkoviću treba glasačka većina,2023-01-27
NO,NO,NO,NO,NO,0,0,0,2,11363186,https://www.vecernji.hr/vijesti/zivotna-prica-zeljka-reinera-pisao-sam-sansone-a-u-ratu-snimao-medicinske-filmove-1651684,"Životna priča Željka Reinera: Pisao sam šansone, a u ratu snimao medicinske filmove",2023-01-27
-1,NO,1,NO,NO,1,0,0,4,11353078,https://www.vecernji.hr/vijesti/selak-raspudic-plenkovicev-pogled-upucen-je-drugdje-problemi-hrvatskih-gradana-ga-ne-zanimaju-1652176,Selak Raspudić: Plenkovićev pogled upućen je drugdje. Problemi hrvatskih građana ga ne zanimaju,2023-01-26
NO,1,0,1,NO,1,0,0,4,11357457,https://www.vecernji.hr/vijesti/tomasevic-ja-definitivno-nisam-milan-bandic-ja-ne-fejkam-1652346,"Tomašević: Ja definitivno nisam Milan Bandić, ja ne fejkam",2023-01-26
-1,0,0,0,NO,1,0,0,3,11352089,https://www.vecernji.hr/zagreb/uzivo-zagreb-pun-smeca-tomasevica-ceka-nikad-nezadovoljnija-skupstina-sjednica-pocinje-u-9-sati-1652121,"UŽIVO Zagreb pun smeća, Tomaševića čeka nikad nezadovoljnija Skupština, sjednica počinje u 9 sati",2023-01-26
NO,1,NO,NO,NO,1,1,0,4,11363121,https://www.vecernji.hr/vijesti/prisjecamo-se-zrtava-ciji-su-zivoti-oduzeti-u-ime-ideologije-koja-je-ostavila-duboku-ranu-u-europi-1652443,Prisjećamo se žrtava čiji su životi oduzeti u ime ideologije koja je ostavila duboku ranu u Europi,2023-01-27
-1,NO,NO,NO,1,1,0,0,6,11364660,https://www.vecernji.hr/vijesti/dp-prikuplja-potpise-za-opoziv-premijera-plenkovica-1652584,DP prikuplja potpise za opoziv premijera Plenkovića,2023-01-27
NO,1,NO,1,NO,1,0,0,5,11347939,https://www.vecernji.hr/zagreb/uskoro-uzivo-danas-sporazum-mozemo-sdp-a-i-stranaka-ljevice-1651900,"USKORO UŽIVO Danas sporazum Možemo, SDP-a i stranaka ljevice",2023-01-25
-1,NO,1,NO,NO,1,0,1,6,11356151,https://www.vecernji.hr/vijesti/grmoja-u-utorak-saslusanja-plenkovica-milanovica-kosor-1652306,"Grmoja: U utorak saslušanja Plenkovića, Milanovića, Kosor...",2023-01-26
-1,1,NO,NO,NO,1,0,0,5,11352606,https://www.vecernji.hr/vijesti/optuzbe-iz-sdp-a-kod-zadra-je-hdz-omogucio-ogradivanje-7-plaza-crvena-luka-zaton-simuni-borik-1652159,"Optužbe iz SDP-a: 'Kod Zadra je HDZ omogućio ograđivanje 7 plaža! Crvena luka, Zaton, Šimuni, Borik...'",2023-01-26
-1,0,0,0,0,1,0,1,6,11356677,https://www.vecernji.hr/vijesti/pregled-najvaznijih-zbivanja-rekordna-inflacija-korupcijske-afere-i-povezivanje-peljeskog-mosta-1651576,"Pregled najvažnijih zbivanja: Rekordna inflacija, korupcijske afere i povezivanje Pelješkog mosta",2023-01-26
1,NO,NO,NO,NO,1,0,0,4,11354384,https://www.vecernji.hr/vijesti/selak-raspudic-o-kandidaturi-za-predsjednicke-izbore-most-ima-bazen-ljudi-s-kojima-raspolaze-1652222,Selak Raspudić o kandidaturi za predsjedničke izbore: 'Most ima bazen ljudi s kojima raspolaže',2023-01-26
1,-1,NO,NO,NO,1,0,0,5,11344421,https://www.vecernji.hr/vijesti/butkovic-napao-sdp-licemjerni-ste-i-bezobrazni-procitajte-svoju-verziju-zakona-o-pomorskom-dobru-1651719,"Butković napao SDP: 'Licemjerni ste i bezobrazni, pročitajte svoju verziju Zakona o pomorskom dobru'",2023-01-24
NO,-1,NO,NO,NO,0,0,1,4,11344429,https://www.vecernji.hr/vijesti/zatrazen-opoziv-davora-bernardica-1279011/galerija-330770?page=1&close_url=/vijesti/hrvatsko-oruzje-je-i-znanje-i-zdravlje-i-socijalni-sustav-1285193,Zatražen opoziv Davora Bernardića,2023-01-24
0,-1,0,0,0,1,1,0,5,11350285,https://www.vecernji.hr/vijesti/butkovic-dodat-cemo-u-zakon-da-su-hotelske-plaze-javne-jasno-napisati-da-se-ne-smiju-ogradivati-1652047,"Butković: Dodat ćemo u zakon da su hotelske plaže javne, jasno napisati da se ne smiju ograđivati",2023-01-25
1,0,NO,NO,1,1,0,0,5,11350627,https://www.vecernji.hr/vijesti/crobarometar-vecina-ispitanika-uvjerena-je-da-zemlja-ide-u-progresnom-smjeru-1652077,Crobarometar: Većina ispitanika uvjerena je da zemlja ide u progrešnom smjeru,2023-01-25
NO,1,NO,1,NO,1,0,0,5,11331144,https://www.vecernji.hr/vijesti/sa-sdp-om-ce-taktiku-za-izbore-brusiti-i-alex-braun-1650891,Sa SDP-om će taktiku za izbore brusiti i Alex Braun,2023-01-21
-1,NO,1,NO,NO,1,0,0,3,11336112,https://www.vecernji.hr/vijesti/bulj-osloboden-zbog-pustanja-glazbe-u-vrijeme-covid-mjera-svi-znate-do-kojih-se-sati-festa-u-sinju-1651155,Bulj oslobođen zbog puštanja glazbe u vrijeme Covid mjera: Svi znate do kojih se sati fešta u Sinju,2023-01-22
NO,1,NO,NO,NO,1,0,0,3,11336547,https://www.vecernji.hr/vijesti/grbin-ja-ne-vidim-zasto-milanovica-ne-bih-podrzao-za-jos-jedan-predsjednicki-mandat-1651175,Grbin: Ja ne vidim zašto Milanovića ne bih podržao za još jedan predsjednički mandat,2023-01-22
1,NO,NO,NO,NO,1,0,0,3,11340833,https://www.vecernji.hr/vijesti/uzivo-plenkovic-o-kritikama-oporbe-oni-se-svi-nastoje-izvuci-iz-gliba-svojeg-glasovanja-za-putina-1651427,Plenković o kritikama oporbe: Oni se svi nastoje izvući iz gliba svojeg glasovanja za Putina,2023-01-23
NO,1,NO,NO,NO,0,1,0,2,11339519,https://www.vecernji.hr/vijesti/podrzava-li-sdp-samo-milanovica-ili-i-njegove-vrijednosti-koje-dijeli-s-orbanom-1651301,Podržava li SDP samo Milanovića ili i njegove vrijednosti koje dijeli s Orbanom,2023-01-23
NO,1,NO,NO,NO,1,0,0,4,11331690,https://www.vecernji.hr/vijesti/30-obljetnica-vro-maslenica-uvijek-cemo-dolaziti-ovdje-jer-se-na-ovom-mjestu-obranila-hrvatska-1650955,30. obljetnica VRO Maslenica: 'Uvijek ćemo dolaziti ovdje jer se na ovom mjestu obranila Hrvatska',2023-01-21
-1,NO,NO,NO,NO,1,0,0,4,11332030,https://www.vecernji.hr/vijesti/neka-plenkovic-pozove-von-der-leyen-na-kavu-u-petrinjske-kontejnere-1650904,Neka Plenković pozove Von der Leyen na kavu u petrinjske kontejnere,2023-01-21
0,NO,NO,NO,NO,1,0,0,2,11333481,https://www.vecernji.hr/vijesti/nije-izjava-majde-buric-nikakav-neprimjereni-potez-vise-u-zaru-replike-nego-pogled-u-samo-srce-tame-1651065,"Nije izjava Majde Burić nikakav neprimjereni potez više u žaru replike, nego pogled u samo srce tame",2023-01-21
1,NO,NO,NO,NO,1,0,0,5,11333063,https://www.vecernji.hr/vijesti/plenkovic-ova-vlada-je-dovela-hrvatsku-u-krug-najrazvijenijih-zemalja-ali-dio-aktera-muti-vodu-1651053,"Plenković: 'Ova Vlada je dovela Hrvatsku u krug najrazvijenijih zemalja, ali dio aktera muti vodu'",2023-01-21
1,1,NO,NO,NO,1,0,0,5,11333502,https://www.vecernji.hr/vijesti/s-obiljezavanja-maslenice-poruceno-s-vjerom-i-zajednistvom-iz-tih-dana-hrvatska-je-nepobjediva-1651048,"S obilježavanja Maslenice poručeno: 'S vjerom i zajedništvom iz tih dana, Hrvatska je nepobjediva'",2023-01-21
1,-1,-1,NO,NO,1,0,0,5,11322782,https://www.vecernji.hr/vijesti/grbin-imamo-dvije-vlade-u-bruxellesu-i-zagrebu-jandrokovic-cuo-sam-za-dva-kluba-iz-iste-stranke-1650786,"Grbin: Imamo dvije vlade, u Bruxellesu i Zagrebu; Jandroković: Čuo sam za dva kluba iz iste stranke",2023-01-20
1,NO,NO,NO,NO,1,0,0,3,11326080,https://www.vecernji.hr/vijesti/sanja-baric-eticki-je-i-stvar-unutarnjeg-bontona-da-covjek-ne-glasa-o-sebi-1650304,Sanja Barić: Etički je i stvar unutarnjeg bontona da čovjek ne glasa o sebi,2023-01-20
1,NO,NO,NO,NO,0,0,0,2,11321598,https://www.vecernji.hr/vijesti/tramisak-ponovno-u-zastupnickim-redovima-hdz-a-1650753,Tramišak ponovno u zastupničkim redovima HDZ-a,2023-01-20
1,NO,NO,NO,NO,1,0,0,3,11318670,https://www.vecernji.hr/vijesti/zupan-jelic-okuplja-nezavisne-nacelnike-i-gradonacelnike-za-parlamentarne-izbore-1650585,Župan Jelić okuplja nezavisne načelnike i gradonačelnike za parlamentarne izbore,2023-01-20
1,NO,NO,NO,NO,1,0,0,4,11331952,https://www.vecernji.hr/vijesti/sdss-nije-htio-glumiti-statistu-na-obljetnici-mirne-reintegracije-hrvatskog-podunavlja-1650973,SDSS nije htio glumiti statistu na obljetnici mirne reintegracije hrvatskog Podunavlja,2023-01-21
NO,NO,NO,NO,NO,0,0,0,2,11301796,https://www.vecernji.hr/vijesti/majda-buric-mislila-da-ce-se-njezine-izjave-svidjeti-hdz-ovoj-vrhuski-i-pogrijesila-1650295,Majda Burić mislila da će se njezine izjave svidjeti HDZ-ovoj vrhuški i – pogriješila,2023-01-19
-1,NO,NO,NO,NO,1,0,0,3,11306387,https://www.vecernji.hr/showbiz/marijana-petir-dolazi-kod-stankovica-ponosna-jer-pripada-narodu-koji-nikada-nije-napadao-1650450,Marijana Petir dolazi kod Stankovića: 'Ponosna jer pripada narodu koji nikada nije napadao',2023-01-19
-1,NO,NO,NO,NO,0,1,0,3,11306704,https://www.vecernji.hr/vijesti/peovic-dobro-je-da-se-buric-ispricala-pripadnicima-srpskog-naroda-ne-ocekujem-da-se-isprica-i-meni-1650495,"Peović: Dobro je da se Burić ispričala pripadnicima srpskog naroda, ne očekujem da se ispriča i meni",2023-01-19
-1,NO,NO,NO,-1,1,1,1,5,11305956,https://www.vecernji.hr/vijesti/pupovac-pohvalio-susret-plenkovica-i-vucica-koalicija-s-hdz-om-bilo-je-i-gorih-uvreda-od-buric-1650480,Pupovac pohvalio susret Plenkovića i Vučića: 'Koalicija s HDZ-om? Bilo je i gorih uvreda od Burić',2023-01-19
1,NO,NO,NO,NO,1,0,0,2,11322989,https://www.vecernji.hr/vijesti/ante-sanader-umjesto-branka-bacica-u-odboru-za-ustav-1650792,Ante Sanader umjesto Branka Bačića u Odboru za Ustav,2023-01-20
1,NO,NO,NO,NO,1,1,0,5,11294093,https://www.vecernji.hr/vijesti/hdz-kremlj-podjednako-uziva-i-dok-milanovic-u-korist-rusije-pljuje-po-eu-1650346,HDZ: Kremlj podjednako uživa i dok Milanović u korist Rusije pljuje po EU,2023-01-18
NO,NO,NO,NO,0,1,0,0,3,11285467,https://www.vecernji.hr/vijesti/mozete-ga-zaboraviti-nitko-vas-vise-nece-traziti-jmbg-u-javnim-ili-privatnim-institucijama-1650206,Možete ga zaboraviti: Nitko vas više neće tražiti JMBG u javnim ili privatnim institucijama,2023-01-18
0,1,0,NO,NO,0,1,0,4,11286924,https://www.vecernji.hr/vijesti/oporba-o-izjavi-majde-buric-o-rusoljubima-i-srboljubima-ti-ljudi-imaju-srca-puna-mrznje-1650232,Oporba o izjavi Majde Burić o 'rusoljubima' i 'srboljubima': 'Ti ljudi imaju srca puna mržnje',2023-01-18
1,NO,NO,NO,NO,1,0,0,3,11292978,https://www.vecernji.hr/vijesti/plenkovic-u-davosu-2022-najkriticnija-ali-dobro-prebrodena-1650328,"Plenković u Davosu: '2022. najkritičnija, ali dobro prebrođena'",2023-01-18
0,1,NO,NO,NO,1,0,0,3,11286273,https://www.vecernji.hr/vijesti/sdp-pozvao-dukica-hdz-da-povuce-odluku-o-obustavi-proracuna-i-krene-u-rebalans-1650222,SDP pozvao Dukića (HDZ) da povuče odluku o obustavi proračuna i krene u rebalans,2023-01-18
1,NO,NO,NO,NO,1,0,0,3,11272044,https://www.vecernji.hr/vijesti/tko-je-novi-ministar-graditeljstva-nije-mu-ovo-prvi-puta-na-celu-tog-resora-1649976,Tko je novi ministar graditeljstva? Nije mu ovo prvi puta na čelu tog resora,2023-01-17
NO,0,NO,NO,NO,1,0,0,2,11270650,https://www.vecernji.hr/zagreb/uskoro-uzivo-tomasevic-sa-zamjenicima-otvara-posljednju-skolu-obnovljenu-nakon-potresa-1649763,USKORO UŽIVO Tomašević sa zamjenicima otvara posljednju školu obnovljenu nakon potresa,2023-01-17
1,NO,NO,NO,NO,1,0,0,4,11271078,https://www.vecernji.hr/vijesti/unatoc-aferama-hdz-u-predizborni-period-ulazi-u-nikad-boljoj-poziciji-1649783,Unatoč aferama HDZ u predizborni period ulazi u nikad boljoj poziciji,2023-01-17
-1,NO,NO,NO,NO,0,0,1,3,11271058,https://www.vecernji.hr/vijesti/pogledajte-svade-na-burnoj-sjednici-neka-me-nose-kao-pernara-pa-jeste-li-vi-glupi-1649909,VIDEO Svađe na burnoj sjednici: 'Neka me nose kao Pernara'; 'Pa jeste li vi glupi',2023-01-17
-1,NO,NO,NO,NO,1,0,0,5,11289823,https://www.vecernji.hr/vijesti/ep-kritizira-schmidta-zovko-i-picula-se-optuzuju-tko-je-kriv-moje-misljenje-je-jasno-1650280,"EP kritizira Schmidta, Zovko i Picula se optužuju tko je kriv: 'Moje mišljenje je jasno!'",2023-01-18
1,-1,NO,NO,NO,1,0,0,3,11272090,https://www.vecernji.hr/vijesti/erlic-novi-ministar-regionalnog-razvoja-dosao-tijekom-mini-rekonstrukcije-vlade-1649983,Erlić novi ministar regionalnog razvoja: Došao tijekom mini rekonstrukcije Vlade,2023-01-17
-1,-1,NO,NO,NO,1,0,0,5,11271367,https://www.vecernji.hr/vijesti/izbore-su-izazvali-neodgovorni-politicki-destruktivci-1649786,Izbore su izazvali neodgovorni politički destruktivci,2023-01-17
-1,NO,NO,NO,NO,0,1,0,3,11270816,https://www.vecernji.hr/vijesti/penava-odgovorio-jandrokovicu-godinama-birate-svoje-izaslanike-po-stranackoj-pripadnosti-1649890,Penava odgovorio Jandrokoviću: Godinama birate svoje izaslanike po stranačkoj pripadnosti,2023-01-17
-1,NO,NO,NO,1,1,0,0,7,11271612,https://www.vecernji.hr/vijesti/penava-zasto-imamo-premijera-kojeg-od-svih-problema-u-nasoj-zemlji-vise-brine-stanje-u-ukrajini-1649953,Penava: Zašto imamo premijera kojeg od svih problema u našoj zemlji više brine stanje u Ukrajini?,2023-01-17
-1,0,0,0,0,1,1,0,4,11270323,https://www.vecernji.hr/vijesti/plenkovica-i-ministre-danas-u-saboru-ceka-propitkivanje-o-aktualnim-temama-1649840,Plenkovića i ministre danas u Saboru čeka propitkivanje o aktualnim temama,2023-01-17
1,NO,0,NO,NO,1,0,0,3,11267235,https://www.vecernji.hr/vijesti/branko-bacic-predstavio-plan-obnove-pojednostavit-cemo-administrativni-proces-1649661,Branko Bačić predstavio plan obnove: Pojednostavit ćemo administrativni proces,2023-01-16
-1,NO,NO,NO,NO,0,1,0,4,11268215,https://www.vecernji.hr/vijesti/hdz-o-milanovicu-opet-je-zvijezda-ruskih-rezimskih-medija-kao-da-nastupa-kremljanski-duznosnik-1649722,"HDZ o Milanoviću: 'Opet je zvijezda ruskih režimskih medija, kao da nastupa kremljanski dužnosnik'",2023-01-16
1,NO,NO,NO,NO,1,0,0,3,11268522,https://www.vecernji.hr/vijesti/plenkovic-umjesto-bacica-predsjednik-kluba-hdz-a-bit-ce-zeljko-reienr-1649752,"Plenković: Umjesto Bačića, predsjednik kluba HDZ-a bit će Željko Reiner",2023-01-16
1,NO,NO,NO,NO,1,0,0,5,11269796,https://www.vecernji.hr/vijesti/predstavljeno-drugo-izdanje-knjige-diplomatska-oluja-mate-granica-okupili-se-brojni-uglednici-1649817,"Predstavljeno drugo izdanje knjige 'Diplomatska oluja' Mate Granića, okupili se brojni uglednici",2023-01-16
-1,NO,NO,1,NO,0,0,0,3,11267077,https://www.vecernji.hr/vijesti/zastupnica-bencic-objavila-sto-je-plenkovic-rekao-na-pauzi-u-saboru-sramotno-1649644,Zastupnica Benčić objavila što je Plenković rekao na pauzi u Saboru: 'Sramotno',2023-01-16
1,NO,NO,NO,NO,1,0,0,3,11249132,https://www.vecernji.hr/vijesti/plenkovic-o-podizanju-cijena-mi-cemo-analizirati-sve-podatke-i-kada-vidimo-cjelinu-aktivnosti-svi-mehanizmi-su-tu-1649119,Plenković o podizanju cijena: Mi ćemo analizirati sve podatke i kada vidimo cjelinu aktivnosti svi mehanizmi su tu,2023-01-13
